,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis
40,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},b3774123431677fb7402fc82a4704e25950d182b,3D,"(0.78125, 0.78125, 2.5)","(512, 512, 145)",-905.7651185660527,-2048.0,3071.0,9ab6cd07139f99894d649c0bdff34b45163d5e15,"(0.78125, 0.78125, 2.5)","(512, 512, 145)","(179, 274, 103, 36, 40, 10)",3544,1,"(194.25902934537245, 290.8493227990971, 107.80191873589165)","(-48.23513332392778, 45.926030436794576, -89.99520316027088)",-317.7,208.0,206260119.0,4.790213674202864,152.0,6.764205293069646,689.0,162.1908246984698,9.482223476297968,69.0,-1024.0,1713.0,78.83348980715817,241.24636338034983,-1.7182546066249171,314727964.78271484,0.05674551207904243,58109.89528218932,1904.881578797344,43.36638248987188,283524.1425704793,-4227.392823383703,170.1885156699979,74.18828277895423,0.3653720099336922,5.684515754454242,3.9904218478618105,41.46302621336686,0.005862484577341129,8.535066893653081,-0.1065088690114372,0.7769071400980577,0.21867759085159402,0.9858184060732144,0.3029435223958829,0.9298450614809977,0.22538606820845034,0.019863815100784506,5.268675489270952,61.094199612238086,176.66280226434588,0.0533237468195729,97.4918878102198,1837.7161611198926,1.2284608790340212,2297.086256235771,0.005018761792676796,0.0046674439263784,5.1882079085072075,2923.99224808371,0.8821688039627287,0.9346674769925334,0.08246150682117764,0.952015675452354,1741.245589455187,0.004584181473877239,47.62227602905569,0.0288270436011233,152.42413150982887,1661.8783292978208,80.7457627118644,159015.9049636804,0.05359248496987512,0.007619334994791322,952.1949152542373,0.5763891738827103,0.7865294278940358,1246.849899100176,0.006857189937066927,6.672974311596285,0.46613995485327314,76.14354308227169,6.878240500672113,760.6681715575621,0.2146354885884769,3.459975592232317,201.10609480812641,92.81964677208545,1849.0775959367945,10.742663656884876,21424.024548532732,0.01665613849748536,0.004467530596402145,0.4319774946358097,711.7913624605997,0.003312452452708354
41,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},b3774123431677fb7402fc82a4704e25950d182b,3D,"(0.78125, 0.78125, 2.5)","(512, 512, 145)",-905.7651185660527,-2048.0,3071.0,8062ca03c52de2403e3e3ebfe117dbf4517250a8,"(0.78125, 0.78125, 2.5)","(512, 512, 145)","(175, 267, 102, 39, 46, 11)",3583,3,"(193.3176109405526, 289.24058051911805, 107.53530560982416)","(-48.970616452693264, 44.66920053056097, -90.66173597543957)",-22.0,290.0,117137027.0,4.364121537696546,130.0,5.2819695437311625,761.0,98.7218398601203,115.72006698297515,99.0,-561.0,1322.0,57.886326356143165,180.81051971969487,0.5925489120219714,178736918.64013672,0.06704661490685891,19301.31013876191,801.59272572842,28.133104399525728,32855.047053775,669.6864964288933,71.9699233242094,31.529213505983996,0.3828327116094605,4.0926748903919465,3.5484305195002026,14.526427207289712,0.0070285675266857405,8.074017401725577,-0.07596647021821275,0.6740101773908543,0.24414369556168436,0.9896856944236047,0.33175449995203304,0.9332709558602054,0.2511805815777674,0.022087153186487792,4.907678091795039,25.87478420754835,211.7626732191106,0.06379895294512841,32.369130687744345,827.6437893669051,1.2610509153940965,1027.7603093465154,0.002110225573471011,0.0017520812359275851,4.79059063607408,2881.9158105394577,0.8677025717984536,0.9262972584211767,0.09407561830223485,0.9456457943780107,785.579191604811,0.0016778911991407635,59.87098976109215,0.040867569802793276,54.68785146012184,873.7023890784983,112.96860068259386,80295.27372013652,0.1613189203725024,0.002253531497191416,724.956313993174,0.49485072627520416,0.731180615586448,640.0722051755467,0.0018903977890518933,6.367416954317992,0.4088752442087636,106.98698691889247,6.677580146618624,680.6472229974881,0.18996573346287696,3.7004971767554617,240.22802121127546,30.805692742786604,823.3625453530561,12.20513536142897,9253.512140664248,0.017183910409091823,0.0017236741839629375,0.37093892949886953,321.0672795721846,0.0008698976210043452
42,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},b3774123431677fb7402fc82a4704e25950d182b,3D,"(0.78125, 0.78125, 2.5)","(512, 512, 145)",-905.7651185660527,-2048.0,3071.0,2d106ed7915ef0a2f5b6f26062a03bd98ca865f1,"(0.78125, 0.78125, 2.5)","(512, 512, 145)","(174, 271, 103, 42, 44, 11)",5400,1,"(193.34666666666666, 289.8975925925926, 108.07611111111112)","(-48.94791666666666, 45.18249121296299, -89.3097222222222)",-622.0,221.10000000000036,641666393.0,5.321057647766095,359.0,3.6176156324477584,761.0,263.36828628257894,-77.55018518518519,47.0,-1024.0,1785.0,167.42973752775754,344.71308332411,-1.1096867083111293,979105213.9282227,0.03747139917695474,112813.07859255832,1701.9230937420195,40.38646545959325,883896.1078992131,-11638.418162692626,429.95178851357895,147.80591723695608,0.4797530773164476,8.226290897262784,4.4969652286952035,78.59673570938148,0.0031949738243449207,9.646656483829783,-0.11385078599308565,0.8218593828632164,0.17540811439122275,0.9749711265215352,0.2554053653959663,0.907101767095688,0.1804184784547348,0.014247707646598644,5.978637272775833,144.43942643763404,178.81922481207383,0.03505899209949121,184.6271670131332,1639.5822181238616,1.191684051174273,2013.2411699124355,0.022113678433203963,0.018631576568700046,5.6622776832187025,4590.151068364686,0.8996637188744357,0.9444301994301993,0.06969351948068941,0.959567607633152,1560.9821746568591,0.01787798218438866,59.98301559792028,0.02079133989529299,221.54173123999414,1424.369150779896,65.3053726169844,128736.67175043328,0.14198707433569716,0.017468899666673764,1724.1341421143848,0.5976201532458872,0.8006774372355524,1081.6092345158181,0.011084949514578224,6.91017109515582,0.5342592592592592,61.80192293251715,7.257582798686629,1369.3522222222223,0.2535837448559671,3.1725101508916325,202.34555555555556,180.048487654321,1656.7425925925927,9.14962962962963,17721.147407407407,0.14174542853549033,0.01861675736237194,0.48990150772722213,692.7153863460952,0.007432957279204519
43,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},b3774123431677fb7402fc82a4704e25950d182b,3D,"(0.78125, 0.78125, 2.5)","(512, 512, 145)",-905.7651185660527,-2048.0,3071.0,f8add4f4eeeb3a070a5b4c65ff599c305f9fe4cd,"(0.78125, 0.78125, 2.5)","(512, 512, 145)","(174, 265, 101, 42, 49, 13)",6846,1,"(194.06865322816242, 289.45676307332747, 107.3346479696173)","(-48.38386466549812, 44.83809315103707, -91.16338007595675)",-735.5,238.5,1080614344.0,5.563686751264685,513.0,2.67044070197751,789.0,312.3873565334398,-126.83581653520304,21.0,-1024.0,1813.0,223.44031142468552,397.2984919835444,-0.7700546989163698,1648886633.3007812,0.029313184367678595,141758.76737624675,1621.4939964055145,39.00679649297406,1137226.2926432372,-13463.90342760056,563.1913317334066,169.34446618009477,0.5195424155902277,9.003406658207409,4.624709318160608,86.30302060107944,0.002313652510818844,10.107826955353271,-0.1133227897444918,0.8281458012674116,0.16023761626523886,0.9721367420043853,0.23934105774752681,0.9004029135074989,0.1637439133538641,0.011739632712666311,6.227321585328759,183.13394947837529,180.0501136889481,0.027662479468857616,228.8906166033991,1540.124733119197,1.1688733644107723,1851.3650544385491,0.031463121735550104,0.023514473261101898,5.865197668922529,5928.820202811377,0.9105584975423461,0.9506730488325581,0.06152804006175693,0.9641727260691825,1474.0456763063517,0.021978349499894342,72.53075170842824,0.01835756813678265,252.17894889439418,1347.4856998228297,49.71450265755505,97181.39433054923,0.3062105256664086,0.019174525609633515,2400.1637560111362,0.6074826008633603,0.8070899298481368,1034.6047994023215,0.012090439447873573,6.991644808506841,0.577125328659071,46.71216364012686,7.425995527537364,1934.186386210926,0.2825279559174593,2.9000355809956684,200.67806018112768,226.29644501985118,1555.2429155711363,8.10984516505989,14713.569529652352,0.43863651643271573,0.024562978815095605,0.5257544875084913,703.2519651342373,0.008540717137376325
44,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},b3774123431677fb7402fc82a4704e25950d182b,3D,"(0.78125, 0.78125, 2.5)","(512, 512, 145)",-905.7651185660527,-2048.0,3071.0,db182458b17b6fabbe59acccf2a417427a297e5e,"(0.78125, 0.78125, 2.5)","(512, 512, 145)","(280, 256, 118, 25, 24, 12)",1240,1,"(292.7991935483871, 266.2258064516129, 125.21532258064516)","(28.749369959677438, 26.688908290322587, -46.461693548387075)",-266.1,221.10000000000014,51235950.0,4.82168851587001,172.5,5.9648030804386085,725.0,141.29328043704473,15.956451612903226,41.0,-992.0,1717.0,80.66275770681582,203.2715290347594,-0.8388907125690342,78179855.34667969,0.049207856399583784,41064.70616805411,1784.7119275541036,42.084259367538735,147453.5708421119,-1545.078662090565,133.3509218745308,78.99220698480312,0.24561168980987638,6.028103975204027,4.058889592930893,42.443455943112056,0.005048677384788587,8.388824425425543,-0.1736199512570598,0.8917569050640938,0.1984039198161867,0.9853620329626404,0.2843435532848979,0.9265500767357615,0.20392354521967132,0.01704751395703729,5.1818063621745685,53.08578221483348,55.27314718827055,0.04708783151767756,68.37516758373273,1756.0377039246548,1.1816076363434844,2089.902201169462,0.002603949170921473,0.002501313346533171,5.134735624023591,1059.4542960679253,0.902359127506296,0.9465880893300249,0.06498205522872347,0.9608241235856956,1684.1183214281104,0.0024790501956063844,21.102409638554217,0.03178073740746117,101.04415553781394,1684.460843373494,25.59036144578313,45632.14909638554,0.01786371299892447,0.003982753560435287,388.5692771084337,0.5851946944404123,0.7924687122971095,1296.428052669016,0.0038567015097519856,6.308947625336649,0.535483870967742,22.10291769487589,6.705904385951825,317.2887096774194,0.2558779916753382,2.803743496357961,61.01774193548387,65.66971318938606,1760.3862903225806,8.509677419354839,15476.125,0.006620917382646321,0.002397653219276923,0.48880744761315525,814.3908774336795,0.0021026694669248696
45,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},5cbcc4ac9bf3009f51fa6368f80045cd7aa34452,3D,"(0.78125, 0.78125, 2.5000000075757574)","(512, 512, 133)",-788.4554889650274,-2048.0,3071.0,1ad68dcba4769d9ec5e26685ef02415d2f0d5450,"(0.78125, 0.78125, 2.5000000075757574)","(512, 512, 133)","(119, 287, 70, 9, 7, 2)",74,1,"(122.98648648648648, 289.97297297297297, 70.67567567567568)","(-103.41680743243244, 26.54138513513513, -169.03081127538906)",-761.1,-427.6,26510788.0,4.148944420830903,186.0,2.6753026904259505,-252.0,105.08765522279036,-584.6216216216217,-572.5,-832.0,580.0,75.39298454221166,598.5431412119697,0.18951921614787678,40452252.3198482,0.061723886048210386,16471.451424397368,169.2738517526621,12.615827760939993,11674.76053326586,-102.43625454169513,67.4397363427045,27.696171716273685,0.42137614906779614,4.291530506352576,3.1456109109547326,8.774219977403694,0.023218975717174354,5.595308055369241,-0.5808219397920957,0.9935802217688264,0.18901016027925224,0.956920174513389,0.2876581654605433,0.8576862700679894,0.19905170066091182,0.04155549876498365,4.065089341288942,23.78397701474455,4.40550330928587,0.061434344544667445,26.283942131109896,148.04293459882004,1.1029805574261755,169.24542791385258,0.03733720803598643,0.03629377296742844,4.236844253191985,67.52218876201874,0.9396098835223203,0.9688149688149689,0.03330839460661415,0.9755697850353034,143.03816925822758,0.036038758308697155,3.0416666666666665,0.06336805555555555,25.20659722222222,121.08333333333333,3.375,625.6041666666666,0.06984976547136802,0.048735373622594495,24.041666666666668,0.5008680555555556,0.7317708333333334,70.90002893518518,0.044921562445997605,4.631328385912452,0.6486486486486487,0.9982638888888886,4.928453534284734,26.0,0.35135135135135137,0.747991234477721,4.5675675675675675,26.214937910883858,149.90540540540542,4.027027027027027,786.9594594594595,0.06268080283471827,0.03544918698043202,0.5454204204204205,59.8367117117117,0.030021487839281772
46,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},5cbcc4ac9bf3009f51fa6368f80045cd7aa34452,3D,"(0.78125, 0.78125, 2.5000000075757574)","(512, 512, 133)",-788.4554889650274,-2048.0,3071.0,8b941750066cfe08dde8102cce73f6b75cfa3cba,"(0.78125, 0.78125, 2.5000000075757574)","(512, 512, 133)","(113, 287, 70, 14, 6, 2)",68,1,"(121.76470588235294, 289.8529411764706, 70.51470588235294)","(-104.37132352941177, 26.447610294117652, -169.43323575991536)",-668.0,-425.5,21436397.0,3.639499835296247,135.5,3.452204760669961,-252.0,80.66652249134947,-552.2794117647059,-563.5,-770.0,518.0,58.9190082644628,561.4633846948002,0.7094050511233766,32709346.10742001,0.08996539792387542,10228.583693771625,115.63390044737874,10.590753702818919,4495.645704186637,71.19037962708785,40.90118814286115,27.388281501107585,0.2049549892142674,4.192371469110599,3.003705576254459,8.786005843531054,0.02735445319539421,5.361275721412754,-0.5229436385389788,0.9863445472175179,0.20499236988251615,0.946397191582295,0.3017005660696698,0.8456953260470418,0.20195841414939134,0.05314641879859269,3.844381517008052,17.072367410992186,5.920382644476918,0.0903382655914479,16.315700192576262,104.14998423959217,1.1204156800080085,119.7646332310993,0.03430596837557728,0.032834150863133765,3.749781238790577,61.134912536431415,0.9299149375284131,0.9638009049773756,0.03843996713322921,0.9713205814224992,100.45145019684358,0.03247608885602637,3.95,0.09875,16.197499999999998,89.3,4.0,492.975,0.07919559947035681,0.04535067633920428,16.55,0.41375,0.640625,47.45503472222222,0.03967488033217831,4.327567157116921,0.5882352941176471,1.11,4.594097032108644,23.88235294117647,0.35121107266435986,0.7024221453287197,6.117647058823529,16.244593425605537,105.1029411764706,4.470588235294118,566.8382352941177,0.07163569761354992,0.03205940416060004,0.4611928104575163,38.24142156862746,0.024553088562505654
47,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},5cbcc4ac9bf3009f51fa6368f80045cd7aa34452,3D,"(0.78125, 0.78125, 2.5000000075757574)","(512, 512, 133)",-788.4554889650274,-2048.0,3071.0,e2a548e19d001597c2776c62238382f4d28ad728,"(0.78125, 0.78125, 2.5000000075757574)","(512, 512, 133)","(119, 287, 70, 8, 6, 2)",41,1,"(122.53658536585365, 289.609756097561, 70.8780487804878)","(-103.76829268292683, 26.257621951219534, -168.52487851182562)",-694.0,-479.0,13923649.0,3.6433892012645686,117.0,2.7135365250892947,-417.0,72.83283759666864,-575.6829268292682,-562.0,-795.0,378.0,50.60606060606062,582.7531167844161,-0.5025668839355009,21245802.371510122,0.09696609161213562,8190.36287923855,94.03991238646411,9.772216709020421,1559.1776441299166,-59.06691059496776,18.348444017415048,27.648815949744332,-0.1531115836251603,4.196450013293514,1.401460839102552,4.881280717965866,0.2345204596476968,2.972362558985208,-0.7612850471089254,0.9058070392326031,0.2092635498261506,0.9152263794802944,0.3111939143968322,0.8103130181816913,0.14257449670853364,0.24805528247172812,1.8295794965950818,11.499314991789845,3.8356642814318564,0.09576975583024715,12.985946383506963,102.63474349528867,1.0885226855815089,114.27528403582923,0.04828193094656549,0.047368375050636985,3.713707938822184,38.3683380212792,0.9546423501064386,0.9756097560975611,0.02826839108997998,0.9803831546478605,100.14944496146076,0.04715486078696987,2.2857142857142856,0.08163265306122448,14.382653061224488,91.57142857142857,2.9642857142857144,360.64285714285717,0.081380423628869,0.06300715317845694,15.357142857142858,0.548469387755102,0.7682936507936508,64.32674603174603,0.06013483407006923,4.208966082694617,0.6829268292682927,0.8201530612244897,4.296337980122297,16.609756097560975,0.405116002379536,0.47590719809637116,3.975609756097561,12.88399762046401,103.36585365853658,3.1463414634146343,384.8780487804878,0.06805689370677863,0.04636576155449178,0.5989159891598916,53.2859078590786,0.04187198677955761
48,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},5cbcc4ac9bf3009f51fa6368f80045cd7aa34452,3D,"(0.78125, 0.78125, 2.5000000075757574)","(512, 512, 133)",-788.4554889650274,-2048.0,3071.0,19353d9d59a9d6bf8aabcae2ec6f32202832e3bf,"(0.78125, 0.78125, 2.5000000075757574)","(512, 512, 133)","(366, 267, 88, 7, 7, 2)",61,1,"(369.26229508196724, 270.11475409836066, 88.44262295081967)","(88.9861680327869, 11.027151639344254, -124.613442952931)",-547.0,-146.0,10136746.0,4.197153633270184,248.0,2.2896358494549096,-66.0,130.1198602526203,-377.40983606557376,-406.0,-735.0,669.0,98.81632653061224,407.64710710911004,0.15301075987629675,15467446.946285112,0.05993012631013168,23737.979575382957,260.8417943100165,16.114259278250543,13732.195277054685,-35.71864528439349,69.50018749638815,65.98307639555446,0.0030662091100640723,6.802205110567381,3.1910945729536278,13.904045614547263,0.025151419632263354,5.436218017468942,-0.6515317129320318,0.997054978193935,0.11638424733653575,0.9282718783523142,0.21006926443639956,0.8174138319656357,0.11800051600878468,0.04360753097061233,4.008903460530572,33.87081597298565,3.5847937940690313,0.06006841545781502,38.21582203572984,276.0835288884254,1.0716406400616925,295.58438198269954,0.02385121913170564,0.023448273929910314,4.234561079247146,57.394717563138606,0.9596505711454266,0.978562421185372,0.02401021410766167,0.9835893151682625,271.694145574371,0.023352165639287676,2.7333333333333334,0.06074074074074074,41.34024691358025,277.1333333333333,2.2888888888888888,617.7111111111111,0.03646438626172673,0.02918489899364716,26.11111111111111,0.5802469135802469,0.7896604938271605,217.03904320987655,0.027923073659664406,4.658302540677956,0.7377049180327869,0.45135802469135805,4.7584459440493205,26.37704918032787,0.4324106423004569,0.443429185702768,3.6557377049180326,37.98226283257189,275.95081967213116,2.8688524590163933,771.2295081967213,0.03356389504417159,0.02305010852138401,0.6420765027322404,176.63023679417122,0.02095223858177603
49,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},5cbcc4ac9bf3009f51fa6368f80045cd7aa34452,3D,"(0.78125, 0.78125, 2.5000000075757574)","(512, 512, 133)",-788.4554889650274,-2048.0,3071.0,936adc27cb0ecf94ea3d78f2cb64fa1fc308f002,"(0.78125, 0.78125, 2.5000000075757574)","(512, 512, 133)","(364, 267, 88, 10, 7, 2)",71,1,"(368.6619718309859, 269.7323943661972, 88.36619718309859)","(88.51716549295776, 10.728433098591552, -124.80450737281268)",-508.0,-172.0,11143342.0,3.870004304007365,192.0,2.397952528858718,-66.0,110.01150565364013,-374.4225352112676,-421.0,-541.0,475.0,83.2102185287781,396.16723599161935,0.755217414955093,17003390.554455113,0.07915096211069231,16756.2439992065,65.45461115738391,7.975837144428203,8470.126543402726,130.43832777339122,58.38488625861933,53.581724818947954,0.04392630386767297,5.886962519599927,3.246355239889227,14.467422421379824,0.023465982971374404,5.5321116218911435,-0.5554818024172907,0.9919691797400841,0.16470790864685123,0.8969634378796425,0.25499192807775295,0.7936681098978128,0.1608048203663936,0.04113230987103013,3.9911887353631523,27.991652769391823,5.4150143730077405,0.07865891564753325,26.944183803811484,84.76190362752251,1.1017249980657418,90.44467282239088,0.1090701947297758,0.09479529726388458,3.9695292036033933,65.06760412516857,0.9433701350219518,0.969664138678223,0.03487672285931364,0.9771786761704134,83.48254577783221,0.09138562562056704,3.6808510638297873,0.07831598008148484,27.211407876867355,95.36170212765957,3.425531914893617,205.7872340425532,0.4300180655252236,0.06687050870001605,25.127659574468087,0.5346310547759167,0.7588562020552903,75.28006042842668,0.033145061091629936,4.517800427141447,0.6619718309859155,1.143503847894975,4.7767338314009535,25.422535211267604,0.3580638762150367,0.8426899424717318,5.619718309859155,26.867288236461018,83.85915492957747,4.042253521126761,227.46478873239437,0.5296914925924673,0.09634222809653449,0.5701056338028169,54.6583372456964,0.03356993349498393
